itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
136,103.702,5.049,35.693,15.186,2.003,6.611,30.792,2.691,6.428,18.447,4.893,5.939,1.282,1.979,3.188,23.77,77.513,8.255,4.134,3.632,14.564,45.989,8.416,5.575,3.091
137,99.26,5.208,34.019,14.348,2.119,6.975,34.146,2.571,6.605,13.991,4.612,6.514,1.214,2.152,3.406,24.415,83.98,7.453,4.196,3.561,13.626,41.41,6.13,5.353,3.146
138,94.758,5.276,32.136,13.901,2.255,7.343,36.723,2.535,7.519,9.937,4.377,6.885,1.15,2.59,3.39,24.5,88.605,6.627,4.273,3.646,13.62,39.012,4.626,4.867,3.278
139,91.349,5.241,30.499,14.136,2.374,7.658,38.031,2.556,9.059,7.048,4.268,6.798,1.116,2.965,3.171,23.217,90.152,5.641,4.394,3.851,14.129,39.109,3.949,4.279,3.511
140,90.338,5.258,29.627,15.149,2.46,8.216,37.877,2.578,10.812,5.841,4.309,6.23,1.132,3.087,2.845,21.793,88.836,4.876,4.547,4.093,14.681,41.262,4.109,3.762,3.806
141,92.661,5.664,29.159,16.774,2.518,9.096,36.397,2.55,12.386,6.019,4.451,5.351,1.202,2.898,2.522,20.687,86.018,4.648,4.673,4.279,14.865,44.425,4.857,3.404,4.074
142,98.115,6.753,28.871,18.481,2.556,10.634,34.09,2.465,13.35,6.693,4.614,4.355,1.304,2.506,2.269,21.368,83.211,4.94,4.67,4.335,14.649,47.468,5.703,3.174,4.223
143,105.316,8.497,27.768,19.701,2.571,12.577,31.839,2.363,13.402,7.052,4.706,3.45,1.398,2.113,2.103,23.088,81.292,5.489,4.473,4.262,13.909,49.268,6.192,2.978,4.204
144,112.354,10.468,25.703,20.181,2.545,14.53,30.455,2.306,12.477,6.874,4.666,2.824,1.445,1.892,2.002,25.832,80.378,5.946,4.128,4.114,12.803,49.323,6.107,2.731,4.03
145,117.777,12.007,22.964,20.127,2.46,15.894,30.305,2.345,10.945,6.381,4.516,2.529,1.423,1.922,1.939,28.137,79.825,6.043,3.787,3.941,11.56,47.962,5.482,2.419,3.763
146,121.178,12.536,20.824,19.947,2.309,16.381,31.187,2.474,9.267,5.9,4.342,2.447,1.341,2.119,1.896,29.305,78.588,5.69,3.661,3.769,10.558,46.076,4.511,2.152,3.498
147,123.355,11.808,20.131,20.056,2.122,15.628,32.34,2.632,7.861,5.687,4.243,2.454,1.24,2.307,1.86,28.594,75.886,4.959,3.872,3.61,10.06,44.782,3.474,2.056,3.316
148,125.749,10.091,21.555,20.594,1.974,14.029,32.754,2.75,6.892,5.979,4.293,2.507,1.169,2.337,1.82,26.192,71.706,4.07,4.383,3.474,10.216,44.758,2.72,2.197,3.255
149,129.475,8.013,24.545,21.541,1.926,12.269,31.875,2.797,6.403,6.711,4.531,2.532,1.159,2.133,1.782,23.104,66.653,3.204,4.986,3.387,10.87,45.816,2.406,2.545,3.301
150,134.438,6.261,27.751,22.8,2.002,11.32,30.092,2.777,6.351,7.487,4.948,2.47,1.224,1.799,1.769,20.173,61.944,2.491,5.439,3.376,11.771,47.035,2.456,2.979,3.403
151,139.027,5.233,29.172,24.17,2.169,11.498,28.555,2.714,6.561,7.967,5.475,2.352,1.354,1.55,1.803,18.541,58.853,2.063,5.575,3.442,12.479,47.761,2.726,3.325,3.509
152,140.987,4.908,27.91,25.391,2.36,12.324,28.396,2.637,6.876,7.863,5.998,2.233,1.53,1.511,1.879,17.473,58.194,1.89,5.378,3.583,12.637,48.34,3.013,3.43,3.582
153,138.708,4.968,23.816,26.148,2.515,13.099,30.072,2.559,7.151,7.261,6.409,2.139,1.73,1.669,1.961,16.959,60.239,1.945,4.953,3.806,12.307,49.905,3.243,3.255,3.605
154,131.95,5.053,18.151,26.158,2.613,13.168,32.982,2.47,7.211,6.54,6.652,2.179,1.925,1.898,2.002,15.583,64.336,2.199,4.45,4.099,11.644,53.332,3.377,2.896,3.569
155,121.971,5.021,12.734,25.311,2.669,12.523,35.874,2.363,7.056,5.901,6.751,2.423,2.079,2.04,1.969,14.188,69.06,2.605,3.983,4.43,11.51,58.344,3.359,2.546,3.476
156,110.659,4.943,10.318,23.686,2.715,11.983,37.431,2.245,7.058,5.398,6.767,2.826,2.146,2.021,1.866,13.478,72.403,3.12,3.592,4.76,13.498,63.323,3.195,2.392,3.342
157,99.056,4.893,13.818,21.394,2.763,12.868,36.701,2.162,7.8,5.064,6.756,3.343,2.095,1.859,1.733,15.46,72.305,3.58,3.253,5.037,18.99,65.831,2.944,2.515,3.193
158,87.334,4.881,24.497,18.639,2.789,15.998,33.604,2.171,9.825,4.948,6.739,3.927,1.931,1.579,1.628,21.005,67.739,3.809,2.95,5.214,28.094,63.933,2.656,2.846,3.038
159,74.887,4.842,41.31,15.68,2.771,21.127,28.758,2.292,13.215,5.184,6.704,4.472,1.696,1.28,1.589,29.601,58.856,3.752,2.69,5.249,39.154,57.062,2.408,3.215,2.873
160,61.235,4.667,61.564,12.656,2.7,26.871,23.011,2.478,17.627,5.727,6.612,4.819,1.463,1.096,1.61,39.972,46.919,3.537,2.5,5.124,49.717,46.276,2.252,3.439,2.694
161,46.889,4.299,81.277,9.686,2.587,31.35,17.245,2.642,22.425,6.485,6.421,4.866,1.305,1.103,1.653,49.995,34.031,3.259,2.41,4.859,57.398,33.995,2.195,3.422,2.513
162,33.43,3.813,97.376,6.935,2.477,33.269,12.176,2.707,27.027,7.246,6.146,4.63,1.259,1.291,1.668,58.434,22.335,2.998,2.448,4.518,60.841,22.644,2.241,3.192,2.349
163,23.476,3.326,108.754,4.767,2.454,32.632,8.431,2.647,31.01,7.771,5.861,4.216,1.309,1.572,1.634,64.952,13.867,2.77,2.619,4.187,60.313,14.117,2.327,2.851,2.217
164,18.618,2.964,115.501,3.643,2.563,30.565,6.327,2.489,34.002,8.014,5.652,3.762,1.403,1.891,1.574,69.521,9.189,2.58,2.889,3.948,57.072,9.052,2.374,2.516,2.117
165,18.207,2.797,118.235,3.529,2.765,28.086,5.55,2.288,35.558,7.931,5.55,3.376,1.477,2.195,1.534,72.362,7.815,2.48,3.178,3.848,52.643,6.891,2.361,2.266,2.03
166,20.28,2.813,117.886,3.937,2.97,25.905,5.323,2.116,35.475,7.563,5.53,3.092,1.498,2.452,1.552,73.564,8.794,2.513,3.383,3.874,48.158,6.51,2.401,2.111,1.941
167,22.904,2.899,115.517,4.204,3.072,24.099,5.088,2.015,34.208,6.928,5.551,2.886,1.464,2.612,1.638,73.316,11.247,2.67,3.431,3.978,44.329,6.963,2.67,2.004,1.853
168,26.411,2.955,112.717,4.232,3.0,22.631,5.135,1.974,32.661,6.118,5.589,2.719,1.406,2.624,1.768,72.131,15.297,2.838,3.296,4.095,41.563,8.331,3.263,1.879,1.778
169,31.37,3.012,110.861,4.557,2.732,21.397,5.97,1.95,31.643,5.432,5.638,2.587,1.362,2.503,1.893,70.774,20.846,2.921,3.033,4.152,40.077,10.812,4.161,1.717,1.732
170,38.015,3.178,110.892,5.849,2.299,20.42,7.706,1.9,31.55,5.181,5.696,2.479,1.358,2.297,1.963,69.828,26.821,2.875,2.739,4.096,39.948,14.01,5.194,1.527,1.73
171,45.526,3.526,112.545,8.293,1.803,20.056,10.039,1.798,32.064,5.489,5.731,2.396,1.402,2.054,1.948,69.48,31.719,2.715,2.531,3.929,41.185,17.293,6.046,1.332,1.785
172,52.156,4.018,114.584,11.425,1.397,20.958,12.419,1.646,32.593,6.196,5.707,2.345,1.496,1.853,1.858,69.403,34.383,2.549,2.506,3.7,43.696,20.241,6.383,1.166,1.898
173,57.089,4.496,115.915,14.4,1.216,23.232,14.507,1.486,32.537,6.928,5.614,2.293,1.64,1.754,1.74,69.145,34.962,2.53,2.679,3.485,47.129,23.023,6.113,1.082,2.059
174,60.869,4.769,115.336,16.464,1.302,26.224,16.261,1.361,31.587,7.327,5.471,2.224,1.822,1.76,1.649,68.294,35.07,2.711,2.981,3.369,50.642,26.09,5.361,1.163,2.267
175,65.225,4.701,111.535,17.368,1.588,28.738,18.063,1.316,29.683,7.237,5.314,2.14,2.018,1.837,1.632,66.353,37.111,3.09,3.291,3.406,53.177,30.034,4.437,1.477,2.534
176,72.061,4.307,103.339,17.715,1.942,29.663,20.399,1.387,26.925,6.825,5.178,2.121,2.204,1.908,1.717,62.854,42.778,3.456,3.507,3.578,53.603,34.968,3.603,2.014,2.861
177,81.882,3.745,90.554,18.572,2.224,28.487,23.462,1.563,23.329,6.444,5.093,2.237,2.355,1.957,1.891,57.209,51.922,3.674,3.573,3.806,50.964,40.304,3.042,2.664,3.233
178,93.048,3.243,73.967,20.653,2.336,25.386,27.151,1.78,19.029,6.465,5.053,2.545,2.452,1.994,2.111,49.24,62.646,3.656,3.507,3.989,45.028,45.023,2.855,3.239,3.606
179,103.334,3.01,55.568,23.892,2.246,21.329,31.057,1.934,14.416,7.094,5.019,3.026,2.481,2.034,2.316,39.26,72.452,3.377,3.375,4.047,36.374,48.067,3.024,3.576,3.926
180,111.332,3.12,38.323,27.179,2.018,17.675,34.638,1.941,10.206,8.216,4.954,3.554,2.442,2.101,2.45,28.78,79.704,3.064,3.26,3.957,26.508,48.976,3.56,3.621,4.167
181,116.284,3.48,25.028,29.029,1.787,15.541,37.291,1.786,7.167,9.524,4.862,3.991,2.349,2.186,2.481,19.759,83.51,3.018,3.2,3.756,17.534,48.314,4.409,3.459,4.352
182,117.867,3.925,16.945,28.529,1.702,15.095,38.51,1.524,5.607,10.583,4.813,4.196,2.224,2.281,2.421,13.629,83.723,3.442,3.176,3.526,11.039,47.44,5.394,3.26,4.519
183,116.092,4.358,13.064,25.916,1.845,15.564,38.091,1.245,5.411,11.171,4.951,4.135,2.09,2.385,2.297,10.506,80.841,4.336,3.152,3.356,7.4,47.905,6.348,3.187,4.688
184,111.2,4.74,11.638,22.429,2.185,15.828,36.179,1.026,6.013,11.41,5.423,3.958,1.972,2.505,2.14,9.866,75.57,5.455,3.085,3.292,5.857,50.524,7.09,3.308,4.836
185,103.847,5.064,11.133,19.547,2.588,15.136,33.328,0.9,6.93,11.674,6.257,3.902,1.897,2.641,1.968,10.843,68.826,6.396,2.956,3.337,5.378,54.815,7.471,3.572,4.905
186,95.107,5.346,10.449,18.092,2.919,13.399,30.321,0.864,7.682,12.142,7.292,4.14,1.887,2.758,1.795,12.362,61.794,6.773,2.784,3.471,5.257,59.323,7.462,3.84,4.826
187,86.602,5.63,9.244,18.186,3.11,11.071,27.98,0.897,7.938,12.791,8.245,4.704,1.944,2.837,1.634,13.495,55.744,6.449,2.624,3.644,5.209,62.372,7.15,3.97,4.589
188,80.543,5.934,8.137,19.197,3.159,8.661,27.019,0.982,7.66,13.32,8.844,5.447,2.038,2.877,1.5,13.784,51.74,5.59,2.544,3.809,5.1,62.952,6.7,3.911,4.276
189,79.144,6.235,7.658,20.253,3.105,6.444,27.719,1.113,7.055,13.35,8.948,6.068,2.115,2.89,1.415,13.327,50.264,4.497,2.589,3.94,5.334,61.087,6.18,3.723,4.025
190,83.139,6.516,7.874,20.866,3.002,4.625,29.738,1.295,6.284,12.615,8.614,6.285,2.127,2.86,1.402,12.547,51.051,3.436,2.787,4.028,6.352,57.727,5.623,3.511,3.941
191,91.176,6.83,8.724,20.954,2.892,3.391,32.424,1.541,5.662,11.381,8.102,5.981,2.057,2.771,1.477,12.022,53.435,2.655,3.16,4.084,8.258,54.364,5.067,3.312,4.017
192,100.306,7.263,9.961,20.592,2.771,2.861,35.008,1.858,5.246,10.35,7.751,5.263,1.917,2.644,1.635,11.955,56.749,2.267,3.674,4.125,10.461,52.25,4.503,3.119,4.139
193,107.326,7.878,11.172,19.835,2.605,2.932,36.934,2.231,5.038,10.171,7.773,4.467,1.742,2.52,1.845,12.06,60.417,2.25,4.219,4.157,12.012,51.817,3.945,2.906,4.151
194,110.167,8.633,11.914,18.832,2.371,3.418,38.073,2.621,4.895,11.147,8.136,3.936,1.578,2.478,2.06,11.929,63.808,2.488,4.614,4.172,12.167,52.58,3.434,2.653,3.958
195,108.575,9.351,11.868,17.878,2.091,3.983,38.71,2.958,4.688,12.95,8.608,3.805,1.465,2.571,2.23,11.287,66.096,2.847,4.698,4.198,10.886,53.436,3.025,2.366,3.588
196,103.94,9.78,11.074,17.426,1.813,4.46,39.2,3.163,4.434,14.85,8.897,3.975,1.423,2.815,2.328,10.068,66.384,3.176,4.399,4.302,8.828,53.281,2.729,2.1,3.189
197,98.455,9.716,9.821,17.882,1.581,4.768,39.66,3.178,4.256,16.135,8.828,4.206,1.449,3.163,2.36,8.574,64.211,3.362,3.769,4.542,6.929,51.51,2.523,1.89,2.933
198,94.063,9.095,8.556,19.323,1.415,4.933,39.924,2.998,4.183,16.396,8.432,4.316,1.519,3.536,2.363,7.536,60.055,3.365,2.973,4.906,5.997,48.117,2.425,1.754,2.914
199,91.879,7.959,7.368,21.325,1.302,5.067,39.839,2.675,4.208,15.599,7.875,4.25,1.598,3.892,2.381,7.078,55.393,3.307,2.24,5.294,6.215,43.531,2.432,1.66,3.092
200,91.916,6.508,6.294,23.144,1.238,5.254,39.389,2.284,4.215,14.164,7.361,4.069,1.649,4.21,2.437,7.131,52.054,3.476,1.768,5.552,7.174,38.598,2.522,1.565,3.317
201,93.412,5.098,5.317,24.059,1.23,5.496,38.812,1.921,4.155,12.845,7.049,3.905,1.646,4.548,2.527,7.39,51.426,4.183,1.634,5.547,8.155,34.484,2.663,1.466,3.429
202,95.192,4.013,4.564,23.696,1.27,5.681,38.514,1.648,3.995,12.273,6.976,3.863,1.586,4.949,2.621,7.5,53.788,5.586,1.792,5.237,8.78,32.424,2.855,1.391,3.357
203,96.539,3.419,4.147,22.169,1.321,5.616,38.921,1.477,3.747,12.703,7.041,3.948,1.489,5.41,2.677,7.761,58.574,7.493,2.098,4.7,9.025,33.254,3.1,1.376,3.151
204,97.621,3.245,4.235,19.954,1.358,5.173,40.126,1.378,3.507,13.738,7.075,4.116,1.383,5.811,2.657,8.351,64.978,9.4,2.377,4.08,9.179,37.299,3.499,1.427,2.933
205,98.965,3.308,5.104,17.521,1.371,4.399,41.833,1.32,3.426,14.529,6.943,4.271,1.298,5.984,2.552,10.047,72.334,10.825,2.54,3.534,9.542,44.06,4.111,1.506,2.826
206,101.409,3.465,6.997,15.216,1.369,3.541,43.545,1.28,3.753,14.358,6.614,4.316,1.249,5.823,2.382,13.107,80.132,11.37,2.577,3.158,10.277,52.174,4.768,1.555,2.878
207,105.696,3.649,10.399,13.304,1.388,2.818,44.725,1.261,4.817,12.912,6.126,4.237,1.232,5.322,2.182,17.865,87.682,10.867,2.519,2.961,11.839,59.728,5.21,1.525,3.049
208,111.544,3.83,16.271,12.0,1.447,2.512,44.97,1.298,6.976,10.41,5.536,4.047,1.23,4.578,1.99,24.067,93.609,9.575,2.414,2.895,14.699,64.574,5.267,1.404,3.233
209,116.756,3.994,25.28,11.392,1.532,2.914,43.945,1.412,10.231,7.537,4.914,3.714,1.222,3.766,1.827,30.909,95.791,8.109,2.31,2.894,19.184,64.958,4.824,1.215,3.316
210,117.6,4.123,36.115,11.462,1.606,4.061,41.169,1.59,13.817,5.179,4.333,3.277,1.202,3.043,1.706,36.254,91.945,7.013,2.223,2.914,24.456,60.023,3.924,1.009,3.229
211,110.716,4.192,46.408,12.009,1.625,5.75,36.242,1.788,16.557,3.854,3.857,2.864,1.178,2.467,1.631,38.197,81.219,6.57,2.144,2.922,29.001,50.281,2.86,0.834,2.974
212,95.089,4.164,53.954,12.657,1.564,7.661,29.303,1.946,17.902,3.646,3.513,2.57,1.182,2.031,1.61,36.804,65.037,6.594,2.073,2.88,32.027,37.818,1.949,0.732,2.62
213,73.792,4.026,58.773,13.067,1.46,9.497,21.43,2.023,18.057,4.319,3.328,2.556,1.256,1.717,1.664,34.056,47.094,6.852,2.071,2.789,33.797,25.728,1.644,0.747,2.298
214,52.834,3.889,62.634,13.068,1.423,11.049,14.345,2.054,17.833,5.533,3.366,3.091,1.454,1.636,1.831,32.532,31.886,7.771,2.333,2.739,35.518,17.265,2.658,0.952,2.195
215,37.361,3.923,67.415,12.66,1.606,12.348,9.406,2.143,17.997,7.151,3.681,4.399,1.804,1.99,2.132,33.943,22.496,10.18,3.12,2.87,38.577,14.683,5.685,1.47,2.47
216,29.803,4.243,73.649,11.922,2.135,13.677,7.1,2.382,18.895,9.275,4.241,6.513,2.275,2.885,2.542,38.285,19.564,14.373,4.58,3.269,43.547,17.9,10.705,2.395,3.141
217,29.29,4.83,80.267,11.211,3.007,15.419,6.956,2.778,20.385,11.777,4.908,9.124,2.773,4.246,2.974,44.071,21.177,19.712,6.557,3.895,49.513,24.406,16.723,3.662,4.034
218,32.648,5.507,85.365,10.952,4.049,17.865,8.015,3.213,22.033,14.231,5.472,11.576,3.167,5.75,3.297,49.491,24.445,24.621,8.597,4.562,54.868,30.683,22.017,5.046,4.844
219,37.048,5.982,87.299,11.399,4.994,21.121,9.418,3.496,23.281,15.981,5.758,13.068,3.357,6.924,3.398,52.836,27.203,27.301,10.092,5.009,57.887,34.29,24.88,6.197,5.28
220,41.433,5.993,85.101,12.686,5.59,24.683,10.771,3.486,23.64,16.653,5.724,13.116,3.314,7.403,3.244,53.068,28.665,26.582,10.539,5.035,57.497,34.835,24.323,6.776,5.206
221,45.589,5.462,79.158,14.604,5.71,27.623,11.994,3.182,23.205,16.102,5.467,11.872,3.093,7.083,2.897,50.354,29.157,22.565,9.791,4.601,53.794,33.656,20.589,6.627,4.699
222,48.908,4.528,71.651,16.28,5.367,29.111,13.124,2.699,22.559,14.444,5.139,9.902,2.789,6.114,2.476,46.113,29.37,16.575,8.097,3.858,48.259,32.574,15.022,5.838,3.984
223,50.242,3.489,66.07,16.78,4.69,28.546,13.981,2.207,22.593,12.156,4.85,7.962,2.491,4.819,2.098,42.115,29.572,10.505,5.957,3.057,42.706,32.673,9.374,4.69,3.306
224,48.437,2.658,65.617,15.756,3.877,26.272,14.363,1.824,24.116,9.722,4.61,6.615,2.239,3.54,1.83,39.899,29.654,5.942,3.92,2.413,38.345,33.956,5.114,3.553,2.817
225,43.27,2.224,72.595,13.369,3.119,23.32,14.146,1.574,27.457,7.502,4.344,5.978,2.017,2.532,1.666,40.382,29.206,3.471,2.389,2.022,35.812,35.197,2.83,2.71,2.525
226,35.788,2.168,87.171,10.359,2.533,20.824,13.256,1.402,32.202,5.689,3.959,5.756,1.788,1.874,1.555,43.942,27.637,2.597,1.497,1.852,35.612,34.673,2.139,2.265,2.339
227,27.402,2.332,106.62,7.506,2.16,19.527,11.646,1.241,37.149,4.346,3.428,5.473,1.53,1.561,1.446,49.985,24.407,2.473,1.145,1.802,38.255,31.32,2.226,2.141,2.153
228,19.41,2.546,126.084,5.254,1.976,19.125,9.373,1.06,40.788,3.531,2.847,4.861,1.27,1.552,1.331,56.955,19.595,2.53,1.138,1.799,43.32,25.325,2.515,2.171,1.946
229,12.764,2.736,140.664,3.741,1.917,18.828,6.743,0.883,42.108,3.284,2.396,3.981,1.066,1.805,1.233,62.764,14.023,2.694,1.306,1.83,50.093,18.171,2.873,2.196,1.785
230,8.113,2.846,147.206,2.845,1.916,18.049,4.331,0.748,41.219,3.44,2.202,3.046,0.959,2.252,1.168,66.178,9.13,3.019,1.539,1.896,57.687,11.63,3.275,2.167,1.734
231,5.678,2.865,145.502,2.303,1.916,17.021,2.601,0.681,39.192,3.656,2.29,2.259,0.945,2.75,1.136,67.199,5.954,3.479,1.765,1.991,64.986,6.977,3.726,2.109,1.8
232,5.6,2.787,137.705,2.032,1.881,16.338,1.783,0.687,37.221,3.645,2.6,1.745,0.989,3.116,1.122,66.53,4.761,4.001,1.93,2.106,70.379,4.635,4.243,2.065,1.949
233,7.943,2.617,127.102,2.241,1.804,16.497,1.872,0.759,36.073,3.295,3.018,1.532,1.044,3.203,1.111,65.313,5.173,4.466,2.002,2.235,72.583,4.384,4.781,2.065,2.135
234,12.326,2.375,116.617,3.225,1.699,17.629,2.603,0.882,35.714,2.723,3.428,1.562,1.076,2.968,1.101,64.263,6.392,4.797,1.967,2.375,71.052,5.49,5.239,2.116,2.312
235,17.704,2.118,108.012,5.044,1.588,19.46,3.651,1.028,35.561,2.137,3.748,1.734,1.07,2.502,1.109,63.688,7.655,4.99,1.847,2.515,66.349,7.076,5.503,2.202,2.443
236,22.378,1.941,101.57,7.261,1.491,21.312,4.716,1.153,34.946,1.785,3.917,1.966,1.029,1.995,1.15,63.537,8.479,5.081,1.692,2.638,60.27,8.414,5.51,2.286,2.488
237,24.739,1.922,96.859,9.124,1.422,22.672,5.592,1.209,33.448,1.926,3.909,2.218,0.964,1.65,1.221,63.617,8.7,5.125,1.556,2.717,54.652,9.032,5.254,2.321,2.418
238,24.199,2.081,93.565,10.038,1.4,23.145,6.176,1.169,31.332,2.692,3.74,2.417,0.892,1.592,1.303,63.594,8.418,5.176,1.479,2.718,51.082,8.816,4.766,2.266,2.237
239,21.493,2.367,91.761,9.815,1.433,22.884,6.439,1.039,29.392,4.018,3.464,2.481,0.829,1.814,1.367,63.487,7.972,5.298,1.461,2.615,50.142,8.003,4.152,2.114,1.987
240,17.763,2.653,92.049,8.656,1.505,22.033,6.306,0.865,28.488,5.644,3.153,2.391,0.792,2.193,1.387,63.428,7.546,5.532,1.467,2.413,51.181,6.89,3.593,1.882,1.733
241,13.754,2.801,95.283,7.06,1.573,20.879,5.879,0.706,29.074,7.158,2.864,2.165,0.787,2.58,1.352,63.882,7.04,5.845,1.44,2.146,53.18,5.671,3.293,1.61,1.536
242,10.143,2.739,101.849,5.566,1.591,19.559,5.437,0.607,30.97,8.127,2.624,1.849,0.814,2.838,1.27,65.165,6.535,6.102,1.344,1.862,55.178,4.61,3.353,1.342,1.417
243,7.377,2.494,110.929,4.519,1.54,18.261,5.162,0.582,33.502,8.309,2.426,1.522,0.868,2.894,1.168,67.352,6.128,6.132,1.179,1.604,56.548,3.889,3.68,1.124,1.36
244,5.604,2.159,120.195,4.01,1.429,16.978,5.073,0.616,35.74,7.749,2.247,1.311,0.933,2.78,1.079,70.084,5.883,5.789,0.977,1.4,57.413,3.615,4.024,0.993,1.321
245,4.756,1.852,126.399,3.946,1.305,16.016,5.064,0.684,36.71,6.733,2.062,1.314,0.993,2.585,1.032,72.51,5.895,5.094,0.797,1.256,57.705,3.791,4.155,0.958,1.25
246,4.603,1.668,126.938,4.099,1.204,15.865,4.932,0.758,35.909,5.717,1.87,1.556,1.034,2.412,1.043,73.353,6.061,4.216,0.697,1.159,57.143,4.271,3.984,0.995,1.13
247,4.864,1.642,120.326,4.286,1.153,16.639,4.584,0.826,33.296,5.168,1.701,1.994,1.048,2.338,1.103,71.314,6.301,3.427,0.71,1.087,55.287,4.942,3.563,1.073,0.984
248,5.027,1.744,107.092,4.412,1.152,18.219,4.03,0.894,29.366,5.278,1.585,2.511,1.029,2.37,1.185,65.595,6.533,2.994,0.83,1.016,51.963,5.621,3.06,1.173,0.857
249,4.747,1.909,89.472,4.442,1.182,20.309,3.427,0.963,24.668,5.885,1.534,2.956,0.98,2.465,1.253,56.307,6.72,2.983,1.014,0.93,46.946,6.161,2.666,1.288,0.783
250,4.035,2.082,70.533,4.268,1.206,22.235,2.94,1.04,19.722,6.621,1.533,3.199,0.907,2.583,1.275,44.547,6.86,3.24,1.198,0.823,40.349,6.476,2.463,1.418,0.776
251,3.111,2.215,53.314,3.828,1.207,23.107,2.579,1.116,14.814,7.131,1.544,3.187,0.82,2.649,1.234,32.349,6.837,3.483,1.338,0.713,32.454,6.501,2.404,1.546,0.821
252,2.24,2.278,39.598,3.214,1.178,22.35,2.233,1.174,10.289,7.232,1.528,2.99,0.734,2.606,1.138,22.296,6.502,3.512,1.418,0.619,24.644,6.174,2.358,1.645,0.888
253,1.598,2.266,30.26,2.625,1.131,19.878,1.814,1.203,6.639,6.981,1.458,2.75,0.659,2.446,1.014,15.957,5.814,3.275,1.435,0.559,17.677,5.482,2.199,1.677,0.947
254,1.281,2.163,24.752,2.309,1.087,16.167,1.348,1.192,4.311,6.578,1.339,2.606,0.599,2.183,0.894,13.941,4.989,2.855,1.404,0.536,12.407,4.567,1.912,1.628,0.983
255,1.328,1.968,21.954,2.385,1.072,12.201,0.931,1.134,3.337,6.27,1.203,2.607,0.556,1.872,0.801,14.549,4.345,2.414,1.345,0.54,9.012,3.673,1.581,1.527,1.002
256,1.666,1.713,20.62,2.739,1.101,8.849,0.658,1.025,3.26,6.215,1.103,2.71,0.534,1.567,0.741,16.422,4.072,2.084,1.287,0.555,7.679,3.028,1.286,1.418,1.016
257,2.228,1.449,20.198,3.12,1.176,6.49,0.558,0.879,3.698,6.429,1.088,2.824,0.542,1.303,0.71,17.449,4.162,1.903,1.269,0.573,7.958,2.744,1.08,1.344,1.033
258,2.99,1.246,20.998,3.314,1.287,5.484,0.61,0.725,4.366,6.85,1.19,2.862,0.59,1.091,0.699,17.811,4.482,1.831,1.327,0.604,9.832,2.805,0.967,1.33,1.051
259,4.007,1.165,23.102,3.25,1.402,5.818,0.77,0.601,5.36,7.398,1.408,2.763,0.677,0.943,0.7,17.625,4.74,1.793,1.471,0.667,13.321,3.143,0.974,1.375,1.062
260,5.391,1.225,26.175,3.032,1.489,7.429,1.022,0.528,6.665,7.968,1.71,2.535,0.787,0.879,0.708,17.683,4.74,1.759,1.677,0.771,17.874,3.656,1.186,1.463,1.063
261,7.113,1.384,29.001,2.93,1.535,9.896,1.323,0.516,8.051,8.439,2.043,2.268,0.898,0.92,0.723,17.864,4.405,1.748,1.889,0.907,22.654,4.218,1.647,1.567,1.058
262,8.931,1.564,30.722,3.304,1.54,12.428,1.618,0.555,9.225,8.671,2.343,2.138,0.983,1.064,0.747,17.789,3.767,1.809,2.032,1.045,26.514,4.751,2.315,1.66,1.053
263,10.38,1.681,31.28,4.427,1.512,14.137,1.855,0.635,9.942,8.524,2.538,2.296,1.022,1.29,0.78,17.148,2.971,1.985,2.058,1.155,28.573,5.249,3.069,1.721,1.052
264,11.012,1.69,31.051,6.26,1.45,14.466,2.009,0.756,10.034,7.957,2.578,2.767,1.013,1.559,0.822,15.631,2.245,2.259,1.967,1.22,28.174,5.661,3.699,1.731,1.05
265,10.621,1.613,30.28,8.366,1.356,13.324,2.06,0.918,9.52,7.199,2.467,3.434,0.968,1.829,0.87,13.616,1.779,2.557,1.815,1.247,25.396,5.903,4.01,1.681,1.038
266,9.335,1.508,29.048,10.082,1.241,11.073,2.015,1.111,8.67,6.646,2.271,4.072,0.911,2.058,0.917,11.485,1.666,2.814,1.712,1.262,21.001,5.921,3.9,1.583,1.018
267,7.557,1.443,27.492,10.798,1.141,8.444,1.917,1.311,7.864,6.592,2.09,4.451,0.866,2.201,0.952,9.917,1.877,2.969,1.742,1.296,16.059,5.723,3.425,1.459,1.002
268,5.853,1.465,25.858,10.26,1.092,6.285,1.826,1.488,7.486,7.051,2.022,4.399,0.846,2.232,0.974,9.039,2.297,2.986,1.925,1.361,11.573,5.377,2.782,1.34,1.007
269,4.743,1.586,24.805,8.66,1.113,5.162,1.783,1.628,7.777,7.661,2.114,3.904,0.856,2.15,0.987,8.855,2.803,2.869,2.21,1.448,8.3,5.077,2.228,1.255,1.041
270,4.517,1.802,24.614,6.527,1.189,5.241,1.793,1.725,8.608,7.963,2.336,3.118,0.901,1.968,0.998,9.187,3.344,2.637,2.495,1.521,6.546,5.061,1.943,1.225,1.098
271,5.246,2.125,25.451,4.554,1.281,6.322,1.839,1.781,9.576,7.646,2.606,2.32,0.981,1.719,1.012,9.956,3.895,2.303,2.68,1.545,6.239,5.405,1.946,1.251,1.166
