itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
134,26.773,48.734,6.679,19.609,43.478,4.018,9.175,40.286,3.39,32.192,4.877,17.898,5.271,20.111,3.908,1.996,6.932,10.727,35.75,2.194,3.11,7.679,15.955,49.342,2.824
135,27.092,53.808,6.179,21.987,45.104,5.78,9.155,44.268,3.524,26.632,4.963,14.941,5.532,18.104,4.14,1.799,7.178,10.02,39.34,2.304,4.661,8.929,14.917,51.421,2.757
136,25.82,57.847,5.5,23.062,45.883,7.761,9.047,47.547,3.568,21.477,4.808,13.122,5.541,15.468,4.206,1.888,7.458,9.416,41.823,2.421,6.817,10.158,14.258,53.047,2.784
137,23.643,59.876,4.827,22.883,45.733,9.595,9.109,49.381,3.644,18.679,4.491,13.07,5.294,13.436,4.096,2.223,7.707,9.868,42.506,2.524,9.222,10.96,15.081,53.724,2.864
138,21.15,59.262,4.282,21.769,44.749,10.937,9.461,49.378,3.676,18.927,4.107,14.942,4.863,12.83,3.87,2.801,7.805,12.01,41.182,2.592,11.241,11.049,18.095,53.17,2.949
139,19.021,56.103,3.852,20.184,43.287,11.548,10.24,47.75,3.746,21.741,3.729,18.559,4.367,13.828,3.619,3.623,7.726,15.802,38.304,2.607,12.192,10.406,23.218,51.498,3.017
140,17.681,51.238,3.431,18.599,41.829,11.471,11.481,45.213,3.958,25.907,3.378,23.459,3.913,16.028,3.41,4.573,7.538,20.469,34.804,2.55,11.878,9.426,29.412,49.209,3.074
141,17.213,45.852,2.938,17.251,40.826,10.903,12.953,42.539,4.179,30.117,3.047,29.002,3.57,18.884,3.275,5.517,7.335,24.874,31.654,2.421,10.311,8.757,35.3,46.939,3.134
142,17.296,40.99,2.409,16.167,40.366,10.314,14.249,40.103,4.367,34.123,2.735,35.177,3.367,22.624,3.224,6.138,7.192,28.429,29.442,2.247,8.119,9.012,40.306,45.074,3.201
143,17.387,36.851,1.985,15.181,39.803,10.423,15.03,37.498,4.541,38.711,2.461,42.484,3.302,28.402,3.236,6.407,7.184,31.479,27.853,2.072,6.102,10.453,45.159,43.173,3.262
144,17.017,33.232,1.894,14.105,38.341,11.829,15.183,34.181,4.703,45.05,2.256,51.781,3.334,37.389,3.268,6.418,7.257,35.112,26.166,1.936,4.779,12.589,51.316,40.438,3.284
145,16.096,29.511,2.532,13.077,35.299,14.529,14.86,29.767,5.339,52.832,2.142,62.526,3.406,49.072,3.274,6.55,7.322,39.769,23.69,1.856,4.55,14.479,59.285,36.223,3.233
146,14.749,25.165,4.457,12.284,30.576,18.064,14.343,24.271,6.547,60.928,2.107,73.6,3.456,61.777,3.223,7.117,7.419,45.303,20.118,1.829,5.344,15.459,68.792,30.426,3.107
147,13.213,20.105,7.842,11.731,24.705,21.393,13.771,18.181,8.745,67.92,2.1,83.465,3.429,73.174,3.095,8.259,7.558,50.86,15.659,1.833,6.801,15.377,78.527,23.549,2.931
148,11.863,15.047,12.513,11.574,18.893,23.657,13.311,12.577,11.413,73.017,2.066,90.868,3.292,81.366,2.892,9.819,7.867,55.411,11.166,1.845,8.365,14.609,86.686,16.825,2.758
149,11.686,10.862,17.968,12.446,14.23,24.386,13.557,8.386,14.083,75.428,1.991,94.425,3.048,84.729,2.646,11.472,8.728,57.722,7.502,1.841,10.086,14.142,91.093,11.418,2.621
150,14.27,8.076,23.507,15.377,11.167,23.831,15.928,6.029,16.435,74.55,1.897,93.164,2.737,82.624,2.408,12.882,10.869,56.898,5.167,1.804,11.977,15.544,90.106,7.968,2.514
151,21.339,6.547,28.193,21.414,9.329,22.628,22.089,5.135,18.604,69.705,1.833,86.511,2.428,75.159,2.23,13.865,15.002,52.46,4.015,1.742,14.894,20.183,83.019,6.185,2.402
152,33.589,5.721,31.084,31.218,7.998,21.308,32.878,4.988,20.655,60.93,1.867,75.0,2.188,63.482,2.155,14.494,21.405,44.874,3.561,1.68,18.349,28.417,70.708,5.386,2.271
153,50.377,5.113,31.589,44.906,6.686,20.272,47.947,5.019,22.281,49.237,2.065,60.261,2.058,49.65,2.192,14.841,29.925,35.513,3.357,1.646,22.133,39.829,55.477,5.018,2.138
154,69.024,4.551,30.4,61.226,5.342,20.0,64.74,5.02,23.526,36.245,2.451,44.572,2.035,35.738,2.325,15.401,39.403,25.917,3.195,1.665,25.834,53.185,39.973,4.872,2.051
155,85.394,4.079,29.692,77.231,4.177,21.358,79.141,4.999,25.221,23.998,2.971,30.332,2.083,23.607,2.514,16.998,47.748,17.488,3.033,1.745,31.459,66.293,26.669,4.941,2.048
156,94.874,3.79,31.726,88.567,3.406,24.81,86.87,5.004,27.96,14.286,3.512,19.28,2.14,14.614,2.714,20.326,52.488,11.217,2.909,1.871,40.65,75.973,17.142,5.211,2.125
157,94.519,3.664,37.77,91.709,3.019,30.274,85.621,5.02,32.575,7.932,3.94,12.144,2.154,9.226,2.873,25.363,51.961,7.361,2.843,2.009,53.634,79.307,11.768,5.571,2.229
158,84.243,3.57,46.889,84.973,2.812,36.562,75.796,4.944,38.691,4.751,4.156,8.493,2.093,6.995,2.957,31.408,46.169,5.482,2.798,2.116,68.879,74.957,9.628,5.857,2.296
159,67.218,3.418,56.531,70.049,2.654,42.249,60.602,4.709,45.089,3.917,4.131,7.139,1.963,6.873,2.976,37.033,36.911,4.792,2.757,2.162,82.365,64.065,9.253,5.976,2.284
160,48.188,3.202,63.468,50.929,2.538,45.645,44.324,4.317,49.715,4.36,3.908,6.747,1.797,7.589,2.97,40.476,26.809,4.442,2.732,2.136,89.913,49.574,9.216,5.965,2.193
161,31.367,2.984,65.266,32.231,2.54,46.383,30.412,3.828,50.84,5.197,3.567,6.482,1.637,8.144,2.975,40.359,18.064,3.993,2.748,2.048,88.056,34.892,8.838,5.941,2.069
162,19.077,2.78,61.339,17.64,2.735,45.149,20.3,3.29,47.966,5.899,3.198,6.034,1.512,8.066,2.995,36.483,11.798,3.407,2.776,1.911,76.988,22.799,8.002,5.955,1.97
163,11.589,2.614,53.236,8.526,3.162,42.971,13.851,2.769,42.457,6.207,2.869,5.465,1.437,7.322,3.011,30.028,8.164,2.806,2.767,1.744,60.018,14.731,6.876,6.01,1.924
164,7.555,2.511,43.361,4.075,3.772,41.031,9.969,2.349,36.277,5.94,2.604,4.855,1.412,6.071,2.996,22.74,6.525,2.295,2.706,1.577,42.104,10.446,5.6,6.068,1.935
165,5.181,2.495,34.21,2.441,4.434,39.982,7.464,2.091,31.173,5.14,2.395,4.295,1.441,4.644,2.934,16.136,5.93,1.958,2.618,1.442,27.906,8.624,4.388,6.093,1.997
166,3.418,2.562,27.435,1.902,4.966,39.523,5.773,1.995,28.182,4.036,2.229,3.811,1.526,3.317,2.835,11.061,5.626,1.807,2.537,1.369,18.977,7.798,3.427,6.016,2.114
167,2.148,2.704,23.65,1.753,5.243,38.716,4.922,2.047,26.994,2.944,2.109,3.382,1.658,2.304,2.718,7.835,5.373,1.766,2.492,1.377,14.959,7.106,2.76,5.79,2.298
168,1.631,2.915,22.355,2.176,5.239,36.815,4.993,2.233,26.765,2.192,2.051,2.997,1.811,1.784,2.597,6.42,5.17,1.735,2.478,1.46,14.004,6.412,2.381,5.409,2.544
169,1.888,3.166,22.277,3.44,5.025,33.703,5.865,2.542,26.671,1.989,2.045,2.67,1.938,1.827,2.467,6.452,5.102,1.646,2.467,1.589,15.015,6.033,2.203,4.918,2.812
170,2.598,3.404,22.48,5.59,4.729,30.15,7.128,2.949,26.261,2.3,2.061,2.472,1.996,2.332,2.325,7.534,5.232,1.487,2.416,1.723,17.127,6.231,2.105,4.389,3.042
171,3.537,3.55,22.32,8.484,4.452,27.086,8.438,3.372,25.54,2.858,2.068,2.436,1.969,3.054,2.181,9.11,5.586,1.276,2.279,1.823,19.543,6.937,1.95,3.9,3.183
172,4.677,3.551,21.604,11.726,4.231,25.385,9.648,3.702,24.541,3.362,2.043,2.573,1.88,3.7,2.066,10.536,6.174,1.136,2.068,1.874,21.665,7.79,1.673,3.541,3.23
173,6.161,3.415,20.867,14.641,4.043,25.424,10.765,3.878,23.824,3.788,2.004,2.921,1.793,4.092,2.06,11.528,6.93,1.199,1.86,1.91,23.432,8.378,1.325,3.385,3.267
174,8.608,3.211,21.246,16.536,3.852,27.038,11.874,3.885,24.381,4.285,2.004,3.517,1.792,4.184,2.244,12.396,7.711,1.522,1.754,1.988,25.753,8.708,1.069,3.42,3.412
175,12.685,3.01,23.163,17.119,3.652,29.684,12.923,3.74,26.663,4.902,2.095,4.305,1.936,3.987,2.65,13.43,8.244,2.014,1.807,2.148,29.189,9.326,1.013,3.549,3.763
176,18.518,2.868,26.972,16.605,3.45,33.044,13.746,3.489,30.772,5.606,2.292,5.121,2.228,3.639,3.247,14.914,8.251,2.456,2.011,2.397,34.109,10.839,1.12,3.65,4.317
177,25.26,2.819,32.467,15.346,3.25,37.334,14.189,3.18,36.079,6.251,2.559,5.749,2.598,3.304,3.939,17.004,7.736,2.665,2.281,2.7,40.157,13.516,1.294,3.623,4.935
178,31.329,2.883,40.0,13.849,3.049,43.784,14.206,2.859,42.009,6.626,2.825,5.994,2.934,3.137,4.584,19.882,7.054,2.661,2.499,2.996,47.355,17.112,1.542,3.422,5.403
179,34.965,3.047,49.293,12.454,2.848,53.19,13.909,2.565,47.416,6.571,3.017,5.791,3.14,3.213,5.04,23.462,6.8,2.678,2.571,3.239,55.206,20.932,1.99,3.073,5.557
180,34.911,3.241,59.559,11.122,2.68,65.385,13.365,2.346,51.369,6.12,3.09,5.257,3.175,3.587,5.211,27.642,7.326,3.019,2.488,3.409,63.334,23.894,2.799,2.694,5.363
181,31.091,3.394,70.579,9.742,2.614,79.713,12.523,2.27,55.379,5.587,3.046,4.67,3.068,4.286,5.081,32.599,8.436,3.93,2.323,3.505,70.627,24.973,4.116,2.451,4.919
182,24.602,3.456,82.364,8.287,2.727,94.686,11.221,2.399,59.717,5.414,2.924,4.358,2.894,5.207,4.713,38.455,9.498,5.424,2.208,3.52,76.638,23.775,5.921,2.492,4.389
183,17.466,3.428,93.752,6.881,3.039,107.826,9.512,2.767,65.69,5.958,2.773,4.495,2.726,6.209,4.21,45.067,9.818,7.221,2.266,3.443,80.582,20.696,7.929,2.889,3.905
184,11.514,3.343,103.091,5.644,3.47,117.429,7.608,3.326,72.531,7.222,2.625,5.014,2.611,7.156,3.681,51.935,9.03,9.003,2.535,3.262,82.759,16.615,9.825,3.574,3.519
185,7.598,3.26,109.327,4.676,3.875,123.206,5.871,3.946,79.212,8.842,2.506,5.7,2.561,7.982,3.214,58.594,7.316,10.634,2.943,2.981,84.066,12.417,11.515,4.367,3.201
186,5.562,3.235,110.999,3.941,4.118,124.824,4.645,4.48,83.439,10.299,2.424,6.287,2.546,8.758,2.864,64.137,5.292,12.22,3.354,2.626,84.839,8.766,13.239,5.035,2.891
187,4.604,3.296,108.306,3.353,4.162,123.005,4.041,4.812,84.264,11.14,2.372,6.63,2.53,9.537,2.65,67.98,3.792,13.895,3.622,2.248,85.754,6.287,15.371,5.396,2.555
188,4.021,3.451,102.453,3.041,4.099,118.854,3.955,4.908,82.204,11.129,2.342,6.895,2.499,10.338,2.555,69.852,3.354,15.542,3.651,1.912,86.918,5.254,18.033,5.407,2.235
189,3.903,3.715,95.623,3.541,4.08,113.689,4.449,4.822,78.535,10.354,2.307,7.377,2.443,11.16,2.518,69.763,4.107,16.837,3.459,1.648,88.036,6.071,21.132,5.214,1.992
190,5.334,4.147,88.994,6.036,4.24,108.131,6.406,4.667,74.052,9.238,2.236,8.395,2.354,12.009,2.482,67.565,6.215,17.435,3.185,1.452,87.868,9.798,24.328,5.103,1.864
191,9.657,4.813,82.409,11.764,4.63,101.691,11.138,4.578,68.946,8.389,2.121,10.009,2.239,12.873,2.423,62.985,10.129,17.296,3.014,1.311,85.167,17.951,27.303,5.348,1.853
192,18.04,5.689,74.73,21.478,5.212,93.201,19.551,4.652,62.412,8.231,1.993,11.937,2.112,13.726,2.352,55.869,16.198,16.744,3.114,1.215,78.831,31.165,29.863,6.161,1.943
193,31.105,6.626,64.596,35.161,5.902,81.207,31.692,4.907,53.785,8.839,1.913,13.687,2.003,14.516,2.304,46.451,24.646,16.264,3.563,1.174,68.811,48.402,31.864,7.552,2.116
194,48.591,7.424,51.673,52.038,6.627,65.538,46.491,5.338,42.878,9.891,1.931,14.894,1.966,15.037,2.327,35.645,35.229,16.126,4.351,1.202,55.801,67.069,33.15,9.389,2.351
195,68.98,7.895,37.477,70.706,7.334,47.992,62.06,5.923,30.983,10.808,2.056,15.471,2.049,15.01,2.453,24.996,46.895,16.095,5.336,1.298,41.833,83.982,33.336,11.433,2.612
196,89.301,7.955,24.514,88.814,8.007,31.526,76.098,6.656,20.17,11.098,2.253,15.447,2.277,14.302,2.678,16.025,57.913,15.601,6.327,1.439,28.814,96.293,31.913,13.492,2.856
197,105.666,7.693,14.421,103.468,8.61,18.291,86.366,7.528,11.585,10.638,2.466,15.031,2.621,13.128,2.955,9.455,66.195,14.23,7.15,1.591,17.935,102.39,28.711,15.389,3.062
198,115.671,7.266,7.711,112.931,9.091,9.393,92.123,8.399,6.028,9.652,2.626,14.67,2.987,11.841,3.201,5.451,70.474,11.942,7.669,1.718,9.831,102.891,24.166,16.907,3.244
199,119.816,6.864,4.619,117.475,9.397,5.263,94.437,9.102,3.316,8.619,2.695,14.661,3.258,10.714,3.335,3.976,71.136,9.265,7.906,1.799,5.11,100.567,19.274,17.86,3.432
200,120.552,6.628,4.415,118.781,9.483,4.7,94.988,9.543,3.162,8.054,2.68,15.045,3.342,9.919,3.319,4.307,69.587,6.96,7.922,1.826,3.49,98.46,15.136,18.012,3.641
201,120.807,6.615,5.377,119.255,9.319,5.377,95.268,9.751,3.803,8.473,2.622,15.791,3.214,9.764,3.165,5.248,67.593,5.701,7.804,1.808,3.451,98.371,12.553,17.213,3.844
202,122.496,6.819,6.449,120.919,8.949,5.757,96.007,9.805,4.629,9.882,2.584,16.655,2.938,10.309,2.917,6.005,66.665,5.659,7.622,1.759,4.07,100.43,11.697,15.527,3.982
203,125.507,7.225,7.199,124.341,8.478,5.463,97.016,9.763,5.182,11.882,2.618,17.355,2.645,11.253,2.65,6.305,67.385,6.513,7.38,1.707,4.819,103.397,12.13,13.161,4.0
204,128.097,7.835,7.557,128.371,8.061,4.712,97.655,9.683,5.513,14.165,2.746,18.083,2.463,12.246,2.44,6.136,69.285,7.803,7.089,1.689,5.838,105.682,13.25,10.579,3.885
205,127.885,8.639,7.547,130.784,7.807,3.784,97.271,9.629,5.892,16.413,2.944,18.911,2.465,12.978,2.34,5.56,71.243,9.115,6.76,1.738,7.014,106.239,14.465,8.366,3.685
206,123.491,9.54,7.501,129.727,7.73,3.137,95.474,9.635,6.831,18.165,3.155,19.614,2.653,13.216,2.36,4.824,72.041,10.182,6.41,1.875,8.399,104.745,15.359,6.971,3.503
207,115.104,10.404,7.734,124.632,7.847,3.249,92.237,9.697,8.598,18.77,3.309,19.581,2.955,12.727,2.467,4.361,70.833,10.667,6.081,2.089,10.064,101.477,15.339,6.521,3.444
208,104.072,11.068,8.103,116.15,8.256,4.103,87.896,9.74,10.998,17.971,3.354,18.503,3.263,11.696,2.612,4.431,67.278,10.384,5.823,2.338,11.724,96.797,14.187,6.794,3.554
209,92.61,11.392,8.488,105.961,9.151,5.467,83.155,9.607,13.261,16.389,3.271,16.791,3.485,10.726,2.758,5.132,61.82,9.673,5.671,2.556,12.976,91.233,12.478,7.423,3.784
210,82.544,11.278,8.982,95.711,10.628,7.147,78.559,9.125,15.1,14.755,3.084,14.833,3.57,10.216,2.883,6.442,55.263,8.863,5.601,2.682,13.956,85.162,10.849,8.094,4.02
211,74.53,10.85,9.59,86.185,12.596,8.918,74.168,8.312,15.852,14.047,2.843,13.115,3.527,10.963,2.973,8.069,48.384,8.508,5.56,2.681,14.826,78.715,10.027,8.612,4.141
212,68.501,10.33,10.055,77.61,14.594,10.273,69.884,7.32,15.546,15.392,2.599,12.809,3.407,13.931,3.012,9.435,42.001,9.475,5.523,2.559,15.46,71.932,11.217,8.888,4.076
213,64.362,9.981,10.062,70.277,15.977,10.682,65.967,6.359,13.981,19.272,2.393,14.981,3.275,19.471,2.977,9.98,36.917,12.216,5.493,2.346,15.401,65.121,14.999,8.909,3.816
214,62.179,9.904,9.645,64.697,16.201,10.096,62.856,5.611,12.016,25.705,2.251,20.417,3.193,27.443,2.871,9.46,33.623,16.618,5.505,2.097,14.462,58.803,21.261,8.791,3.426
215,61.791,10.094,9.121,61.606,15.161,9.044,60.87,5.265,10.069,34.325,2.18,29.188,3.177,37.358,2.727,8.125,32.291,22.265,5.605,1.867,13.053,53.947,29.631,8.732,3.02
216,61.601,10.462,8.728,60.325,13.212,8.283,59.169,5.488,8.563,43.792,2.185,40.115,3.215,47.532,2.622,6.498,32.04,28.124,5.873,1.706,11.56,50.468,38.923,8.965,2.715
217,59.576,10.944,8.47,59.216,11.084,8.274,56.387,6.388,7.498,52.958,2.267,51.607,3.273,56.435,2.623,5.106,31.59,33.383,6.362,1.636,10.298,47.492,48.014,9.601,2.583
218,54.721,11.465,8.317,56.6,9.519,9.042,51.6,7.854,6.547,60.928,2.408,61.906,3.315,62.734,2.743,4.22,30.096,37.531,6.996,1.644,9.29,44.202,55.941,10.536,2.619
219,46.715,11.862,8.191,51.028,8.876,10.217,44.343,9.509,5.65,66.508,2.573,68.949,3.313,65.342,2.92,3.955,27.053,40.177,7.561,1.692,8.563,39.841,61.693,11.43,2.758
220,36.703,11.99,8.139,42.629,9.11,11.418,35.31,10.895,4.755,69.846,2.725,72.477,3.27,64.653,3.054,4.186,22.769,41.738,7.865,1.74,8.323,34.51,65.453,11.965,2.92
221,26.887,11.688,7.886,33.161,9.826,12.059,26.175,11.549,3.963,72.183,2.835,73.699,3.211,62.315,3.057,4.593,18.189,43.19,7.773,1.764,8.079,28.953,68.108,11.907,3.054
222,19.15,10.827,7.343,24.758,10.574,11.806,18.531,11.221,3.278,74.303,2.898,73.751,3.155,59.882,2.923,4.891,14.161,45.16,7.316,1.761,7.871,23.889,70.065,11.271,3.137
223,13.937,9.47,6.55,18.549,11.134,10.752,12.962,10.001,2.714,76.258,2.951,73.019,3.116,58.229,2.736,4.813,10.91,47.71,6.671,1.755,7.11,19.332,71.215,10.361,3.169
224,10.884,7.838,5.646,14.73,11.569,9.06,9.445,8.227,2.267,77.622,3.056,71.424,3.112,57.578,2.624,4.293,8.425,50.518,6.028,1.786,6.046,15.419,71.577,9.595,3.18
225,9.051,6.315,4.708,12.593,12.154,7.264,7.341,6.352,1.87,78.27,3.265,69.327,3.158,57.804,2.677,3.461,6.465,53.231,5.508,1.887,4.566,12.091,71.536,9.199,3.209
226,7.313,5.401,3.826,10.856,13.135,5.663,5.728,4.893,1.533,78.382,3.577,67.529,3.247,58.74,2.894,2.577,4.693,55.48,5.185,2.06,3.232,9.047,71.65,9.164,3.283
227,5.49,5.379,3.071,8.894,14.444,4.314,4.327,4.139,1.234,78.068,3.919,66.59,3.354,60.084,3.185,1.866,3.238,56.743,5.084,2.266,2.069,6.347,72.083,9.336,3.395
228,4.095,6.16,2.563,6.877,15.657,3.389,3.403,4.075,1.08,77.591,4.168,66.924,3.432,61.664,3.426,1.517,2.503,56.807,5.15,2.441,1.441,4.285,72.835,9.482,3.504
229,3.529,7.367,2.496,5.21,16.246,2.823,3.119,4.462,1.176,77.428,4.205,68.714,3.424,63.532,3.519,1.611,2.594,55.949,5.306,2.518,1.226,2.996,73.985,9.475,3.551
230,3.782,8.543,2.998,4.34,15.884,2.745,3.273,4.994,1.542,78.023,4.002,71.755,3.311,65.808,3.441,2.139,3.24,54.741,5.45,2.469,1.472,2.476,75.745,9.285,3.493
231,4.431,9.33,4.1,4.327,14.573,3.271,3.469,5.455,2.117,79.34,3.658,75.434,3.137,68.269,3.249,2.981,3.855,53.597,5.501,2.316,1.97,2.446,78.108,8.976,3.326
232,5.016,9.566,5.69,4.819,12.64,4.605,3.974,5.803,3.112,80.793,3.356,78.966,2.987,70.505,3.054,3.957,4.054,52.591,5.442,2.132,2.713,2.623,80.607,8.713,3.115
233,5.26,9.391,7.486,5.361,10.638,6.711,7.514,6.506,9.964,81.929,3.253,82.133,2.937,73.542,3.01,4.871,3.843,51.747,5.353,2.012,3.645,2.88,82.759,8.767,2.981
234,5.073,9.231,9.166,5.567,9.207,9.24,18.996,8.54,33.71,82.541,3.388,84.906,3.023,79.901,3.263,5.532,3.434,51.04,5.419,2.011,4.658,3.131,84.138,9.4,3.016
235,4.55,9.695,10.404,5.393,8.853,11.531,41.857,12.829,86.261,82.755,3.654,87.409,3.205,91.908,3.85,5.778,3.104,50.556,5.956,2.119,5.578,3.416,84.596,10.812,3.214
236,3.822,11.333,10.941,4.981,9.807,12.833,74.335,19.512,163.332,82.353,3.871,89.08,3.388,109.165,4.659,5.594,2.978,50.089,7.226,2.273,6.148,3.726,83.799,13.036,3.469
237,2.983,14.537,10.7,4.456,12.16,12.672,108.72,27.733,250.684,80.367,3.892,88.464,3.48,127.092,5.47,5.145,2.992,49.003,9.404,2.396,6.339,4.005,80.977,16.038,3.637
238,2.167,19.338,9.834,3.944,15.907,11.199,134.413,35.81,320.37,75.896,3.685,84.147,3.436,138.781,6.044,4.704,2.987,46.661,12.435,2.433,6.216,4.295,75.514,19.689,3.612
239,1.53,25.2,8.631,3.582,20.827,9.01,142.649,41.796,348.577,68.431,3.351,75.617,3.284,138.257,6.245,4.533,2.86,42.615,15.927,2.373,6.072,4.673,67.235,23.652,3.39
240,1.179,31.288,7.386,3.41,26.577,6.936,130.753,44.378,325.34,58.069,3.062,63.533,3.106,123.337,6.11,4.702,2.643,36.713,19.343,2.262,6.06,5.209,56.403,27.513,3.074
241,1.024,36.695,6.331,3.281,32.581,5.468,103.141,43.442,259.416,46.038,2.971,49.919,2.98,97.209,5.81,5.166,2.384,29.558,22.187,2.175,6.26,5.766,44.302,30.942,2.809
242,0.981,40.596,5.53,3.029,37.966,4.716,69.178,39.93,175.44,33.977,3.114,37.03,2.929,66.584,5.552,5.641,2.121,22.167,24.111,2.184,6.526,6.161,32.56,33.666,2.716
243,1.072,42.674,4.94,2.659,42.003,4.365,39.023,35.479,99.075,23.339,3.472,26.579,2.951,39.028,5.515,5.867,1.895,15.556,25.076,2.335,6.669,6.321,22.577,35.565,2.831
244,1.272,43.162,4.428,2.246,44.337,4.07,19.008,31.716,48.34,15.086,3.973,19.203,3.02,19.643,5.726,5.713,1.721,10.471,25.432,2.62,6.558,6.163,15.221,36.826,3.104
245,1.503,42.657,3.855,1.818,45.094,3.625,9.565,29.652,24.937,9.616,4.563,14.591,3.145,9.416,6.081,5.217,1.573,7.175,25.698,2.986,6.173,5.638,10.69,37.868,3.431
246,1.75,41.65,3.211,1.523,44.56,3.076,6.877,29.306,18.403,6.444,5.193,11.771,3.348,5.712,6.427,4.466,1.53,5.284,26.188,3.351,5.557,4.959,8.293,38.982,3.711
247,1.953,40.186,2.708,1.46,42.828,2.564,6.28,29.807,16.16,4.506,5.787,9.484,3.633,4.587,6.623,3.626,1.643,4.108,26.728,3.638,4.911,4.334,6.834,39.984,3.906
248,2.101,38.145,2.624,1.628,40.139,2.178,5.368,30.158,11.944,3.198,6.209,7.228,3.972,3.952,6.59,2.886,1.81,3.224,26.874,3.795,4.247,3.803,5.552,40.432,4.032
249,2.293,35.715,3.119,2.034,37.092,1.987,4.294,30.006,9.038,2.345,6.305,5.161,4.351,3.425,6.301,2.409,1.923,2.579,26.344,3.803,3.73,3.411,4.391,40.025,4.13
250,2.602,33.422,4.083,2.591,34.384,1.933,3.559,29.609,5.89,1.943,6.049,3.632,4.826,2.999,5.818,2.228,1.899,2.254,25.229,3.692,3.252,3.147,3.574,38.828,4.26
251,3.044,31.943,5.144,3.141,32.654,2.107,3.467,29.562,5.34,1.98,5.516,2.86,5.454,2.778,5.229,2.327,1.777,2.326,23.926,3.522,2.843,2.951,3.297,37.269,4.478
252,3.574,31.789,5.893,3.595,32.242,2.636,4.028,30.409,5.803,2.345,4.886,2.696,6.258,2.74,4.644,2.602,1.718,2.684,22.896,3.345,2.502,2.789,3.49,35.877,4.789
253,4.084,32.941,6.006,3.946,32.977,3.563,4.894,32.182,7.529,2.939,4.413,2.831,7.219,2.772,4.192,2.902,1.855,3.116,22.367,3.202,2.241,2.623,3.917,34.916,5.144
254,4.429,34.716,5.458,4.22,34.156,4.776,5.582,34.265,9.013,3.685,4.341,3.081,8.255,2.834,3.991,3.079,2.216,3.49,22.226,3.106,2.083,2.428,4.442,34.27,5.438
255,4.539,36.127,4.522,4.462,35.052,5.943,5.725,35.769,9.911,4.565,4.823,3.488,9.228,3.047,4.13,3.126,2.723,3.788,22.175,3.073,1.981,2.239,5.128,33.666,5.574
256,4.451,36.431,3.657,4.708,35.189,6.695,5.244,36.002,9.532,5.6,5.778,4.263,9.919,3.625,4.575,3.183,3.205,4.099,21.989,3.113,1.947,2.08,6.229,32.948,5.515
257,4.266,35.422,3.271,4.947,34.585,6.842,4.348,34.781,8.584,6.676,6.966,5.446,10.171,4.634,5.202,3.438,3.501,4.471,21.655,3.243,2.029,1.971,7.846,32.208,5.331
258,4.093,33.517,3.576,5.068,33.703,6.476,3.409,32.51,7.399,7.59,8.074,6.83,9.968,5.879,5.848,3.998,3.521,4.849,21.361,3.49,2.271,1.947,9.788,31.715,5.167
259,4.031,31.523,4.468,5.03,33.156,5.993,2.754,30.078,6.726,8.05,8.857,7.957,9.435,6.956,6.351,4.808,3.292,5.07,21.353,3.85,2.637,2.126,11.601,31.82,5.151
260,4.127,30.168,5.619,4.967,33.288,5.687,2.504,28.396,6.998,7.869,9.244,8.397,8.788,7.501,6.62,5.621,2.898,4.974,21.744,4.293,2.999,2.697,12.726,32.741,5.329
261,4.329,29.912,6.681,5.08,34.228,5.86,2.534,28.043,7.949,7.06,9.384,7.986,8.293,7.343,6.689,6.158,2.44,4.487,22.459,4.763,3.298,3.721,12.806,34.44,5.673
262,4.494,30.838,7.35,5.436,35.843,6.364,2.599,29.089,9.186,5.812,9.501,6.915,8.122,6.552,6.656,6.214,1.994,3.689,23.316,5.193,3.499,5.044,11.781,36.54,6.114
263,4.519,32.602,7.434,5.979,37.697,6.905,2.525,31.083,9.97,4.516,9.755,5.703,8.301,5.44,6.614,5.766,1.639,2.857,24.17,5.523,3.619,6.342,10.041,38.501,6.57
264,4.355,34.414,6.908,6.52,39.148,7.145,2.334,33.151,9.947,3.541,10.089,4.887,8.685,4.378,6.561,4.965,1.457,2.293,24.884,5.687,3.684,7.282,8.226,39.769,6.933
265,4.005,35.607,5.928,6.791,39.801,6.956,2.139,34.522,8.894,3.035,10.311,4.679,9.095,3.569,6.454,4.004,1.515,2.115,25.384,5.65,3.695,7.672,6.825,40.039,7.156
266,3.501,35.739,4.744,6.554,39.475,6.522,2.072,34.718,7.231,2.936,10.236,4.948,9.415,3.009,6.298,3.103,1.857,2.257,25.597,5.456,3.647,7.429,6.048,39.33,7.315
267,3.061,34.976,3.971,5.889,38.451,6.583,2.331,33.867,5.536,3.132,9.851,5.441,9.677,2.709,6.192,2.549,2.535,2.59,25.526,5.233,3.853,6.748,5.936,38.05,7.579
268,3.023,33.817,4.605,5.219,37.147,8.196,3.164,32.529,5.013,3.443,9.347,5.907,9.963,2.741,6.309,2.86,3.595,2.98,25.196,5.114,4.949,6.058,6.344,36.719,8.062
269,3.695,32.896,7.442,5.219,36.027,11.986,4.759,31.462,6.434,3.744,8.97,6.233,10.265,3.217,6.748,4.53,5.014,3.34,24.719,5.165,7.42,5.849,7.028,35.803,8.714
