itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
902,8.275,1.38,7.601,12.654,1.17,6.597,0.594,0.38,2.397,3.118,0.354,3.199,0.415,0.76,0.168,9.075,23.39,5.082,1.546,0.249,15.87,8.537,4.041,1.173,0.441
903,7.892,1.362,7.255,12.489,1.18,5.926,0.62,0.412,2.757,3.101,0.327,3.171,0.376,0.822,0.173,6.916,20.525,5.74,1.228,0.254,14.999,9.695,4.067,1.201,0.452
904,6.973,1.232,6.576,11.141,1.079,5.231,0.682,0.419,2.937,2.735,0.29,2.765,0.332,0.849,0.184,5.551,18.037,5.896,0.978,0.259,13.116,10.222,3.665,1.12,0.427
905,5.783,1.025,5.672,9.007,0.902,4.44,0.766,0.403,2.841,2.136,0.25,2.096,0.291,0.82,0.203,4.738,16.553,5.507,0.82,0.257,10.749,10.077,2.947,0.959,0.376
906,4.678,0.793,4.825,6.699,0.71,3.702,0.879,0.376,2.491,1.513,0.216,1.394,0.26,0.731,0.226,4.202,16.109,4.668,0.74,0.248,8.555,9.5,2.169,0.774,0.313
907,4.051,0.595,4.332,4.942,0.561,3.313,1.043,0.365,2.029,1.057,0.199,0.834,0.244,0.603,0.247,3.929,16.229,3.627,0.724,0.24,7.007,8.95,1.547,0.627,0.256
908,4.243,0.49,4.347,4.42,0.499,3.501,1.27,0.4,1.643,0.941,0.205,0.573,0.247,0.473,0.263,3.931,16.298,2.71,0.766,0.239,6.26,8.857,1.266,0.569,0.214
909,5.415,0.52,4.838,5.527,0.548,4.267,1.552,0.503,1.463,1.262,0.237,0.716,0.269,0.388,0.271,4.178,15.813,2.231,0.876,0.249,6.134,9.384,1.413,0.634,0.19
910,7.373,0.683,5.552,8.11,0.704,5.397,1.843,0.667,1.507,1.957,0.286,1.229,0.304,0.384,0.27,4.483,14.542,2.275,1.046,0.267,6.33,10.408,1.913,0.819,0.181
911,9.603,0.928,6.19,11.425,0.933,6.573,2.073,0.854,1.669,2.834,0.336,1.961,0.343,0.465,0.262,4.524,12.609,2.761,1.241,0.285,6.638,11.551,2.586,1.082,0.182
912,11.36,1.187,6.495,14.34,1.176,7.401,2.182,1.009,1.795,3.643,0.375,2.715,0.376,0.604,0.249,4.101,10.416,3.455,1.423,0.299,6.976,12.358,3.222,1.35,0.188
913,12.068,1.386,6.442,15.912,1.369,7.73,2.147,1.08,1.778,4.14,0.394,3.283,0.397,0.745,0.234,3.333,8.473,4.074,1.546,0.307,7.327,12.447,3.628,1.54,0.199
914,11.516,1.472,6.165,15.709,1.455,7.746,1.983,1.045,1.625,4.16,0.397,3.5,0.406,0.825,0.223,2.529,7.051,4.356,1.581,0.309,7.593,11.625,3.667,1.587,0.215
915,9.896,1.427,5.859,13.9,1.409,7.634,1.742,0.919,1.395,3.712,0.391,3.31,0.412,0.807,0.221,1.954,6.088,4.176,1.519,0.313,7.724,9.967,3.298,1.471,0.24
916,7.763,1.28,5.607,11.205,1.254,7.527,1.481,0.748,1.147,2.985,0.389,2.808,0.423,0.692,0.229,1.733,5.409,3.586,1.38,0.322,7.575,7.762,2.602,1.228,0.278
917,5.774,1.092,5.344,8.519,1.05,7.456,1.24,0.59,0.934,2.268,0.395,2.195,0.443,0.532,0.246,1.905,4.907,2.78,1.207,0.335,7.076,5.489,1.776,0.94,0.329
918,4.448,0.944,5.078,6.532,0.881,7.347,1.036,0.48,0.796,1.818,0.411,1.666,0.47,0.387,0.266,2.423,4.595,2.006,1.037,0.352,6.206,3.655,1.099,0.717,0.39
919,4.025,0.919,4.967,5.568,0.827,7.216,0.875,0.425,0.751,1.787,0.435,1.372,0.504,0.299,0.283,3.234,4.56,1.456,0.898,0.371,5.152,2.52,0.795,0.67,0.454
920,4.486,1.055,5.207,5.634,0.923,7.209,0.759,0.407,0.793,2.157,0.46,1.341,0.542,0.28,0.293,4.278,4.888,1.214,0.809,0.392,4.201,2.038,0.949,0.844,0.515
921,5.646,1.322,6.044,6.52,1.134,7.578,0.704,0.398,0.881,2.747,0.483,1.484,0.577,0.31,0.293,5.38,5.582,1.243,0.775,0.411,3.663,1.955,1.45,1.195,0.568
922,7.155,1.629,7.397,7.872,1.373,8.493,0.721,0.38,0.974,3.312,0.502,1.656,0.599,0.357,0.289,6.276,6.469,1.429,0.785,0.425,3.78,1.982,2.082,1.596,0.606
923,8.553,1.864,8.959,9.192,1.545,9.939,0.798,0.352,1.038,3.681,0.512,1.789,0.6,0.389,0.284,6.764,7.294,1.648,0.811,0.429,4.704,2.06,2.65,1.895,0.621
924,9.348,1.933,10.316,9.93,1.585,11.654,0.897,0.323,1.061,3.726,0.509,1.833,0.575,0.391,0.286,6.734,7.869,1.794,0.816,0.422,6.368,2.374,2.995,1.979,0.609
925,9.221,1.8,11.089,9.746,1.476,13.18,0.973,0.302,1.066,3.414,0.488,1.742,0.526,0.367,0.296,6.332,8.113,1.8,0.773,0.407,8.311,3.117,3.014,1.809,0.57
926,8.199,1.513,10.979,8.661,1.265,13.998,0.999,0.297,1.087,2.85,0.448,1.529,0.46,0.343,0.311,5.905,8.012,1.673,0.679,0.393,9.937,4.269,2.723,1.441,0.508
927,6.723,1.18,10.059,7.067,1.04,13.959,0.97,0.306,1.146,2.186,0.393,1.24,0.386,0.342,0.322,5.849,7.611,1.449,0.56,0.392,10.864,5.511,2.236,1.005,0.437
928,5.574,0.928,8.752,5.738,0.903,13.249,0.903,0.328,1.249,1.656,0.333,1.045,0.321,0.381,0.323,6.471,7.003,1.279,0.465,0.416,10.996,6.39,1.789,0.669,0.373
929,5.441,0.833,7.548,5.434,0.907,12.307,0.825,0.363,1.371,1.502,0.284,1.184,0.281,0.462,0.311,7.712,6.241,1.404,0.453,0.473,10.622,6.575,1.644,0.574,0.338
930,6.519,0.887,6.85,6.396,1.03,11.538,0.763,0.41,1.469,1.848,0.255,1.782,0.272,0.571,0.287,9.291,5.402,1.997,0.557,0.559,10.298,6.045,1.922,0.758,0.34
931,8.388,1.013,6.623,8.184,1.193,11.145,0.732,0.465,1.502,2.61,0.247,2.765,0.291,0.682,0.255,10.677,4.727,2.986,0.757,0.653,10.395,5.083,2.544,1.135,0.372
932,10.238,1.123,6.732,9.919,1.314,11.123,0.73,0.52,1.445,3.531,0.251,3.874,0.325,0.761,0.226,11.38,4.526,4.091,0.988,0.728,10.945,4.117,3.277,1.545,0.413
933,11.439,1.164,6.967,10.918,1.355,11.225,0.747,0.566,1.309,4.321,0.257,4.792,0.36,0.792,0.208,11.291,5.005,4.944,1.172,0.758,11.598,3.476,3.871,1.843,0.444
934,11.799,1.126,7.126,10.998,1.319,11.144,0.777,0.595,1.129,4.758,0.258,5.281,0.382,0.772,0.204,10.689,6.306,5.29,1.257,0.736,11.895,3.233,4.13,1.933,0.456
935,11.45,1.026,6.983,10.295,1.232,10.572,0.825,0.603,0.944,4.74,0.25,5.234,0.38,0.719,0.211,10.006,8.292,5.065,1.237,0.674,11.541,3.203,3.966,1.788,0.446
936,10.706,0.898,6.523,9.156,1.123,9.406,0.905,0.591,0.782,4.307,0.238,4.702,0.353,0.661,0.22,9.558,10.561,4.411,1.148,0.596,10.479,3.147,3.429,1.466,0.42
937,9.87,0.781,5.83,7.953,1.01,7.732,1.023,0.569,0.645,3.64,0.232,3.907,0.309,0.609,0.223,9.473,12.598,3.618,1.045,0.529,9.062,3.005,2.718,1.088,0.387
938,9.189,0.718,5.06,7.009,0.926,5.838,1.205,0.554,0.529,3.092,0.244,3.244,0.268,0.578,0.215,9.528,14.095,3.06,0.978,0.485,7.763,2.956,2.132,0.781,0.358
939,8.795,0.735,4.431,6.446,0.899,4.336,1.461,0.566,0.476,3.008,0.281,3.051,0.251,0.573,0.201,9.495,15.146,2.967,0.973,0.464,6.994,3.192,1.873,0.629,0.34
940,8.837,0.83,4.203,6.363,0.945,3.81,1.756,0.611,0.528,3.505,0.336,3.412,0.263,0.583,0.19,9.247,16.011,3.28,1.021,0.455,6.939,3.835,1.987,0.642,0.33
941,9.585,0.981,4.527,7.041,1.065,4.566,2.01,0.678,0.691,4.398,0.397,4.146,0.298,0.586,0.19,8.863,17.08,3.714,1.085,0.445,7.549,4.893,2.364,0.76,0.323
942,11.329,1.154,5.402,8.854,1.239,6.566,2.138,0.742,0.926,5.276,0.445,4.882,0.339,0.56,0.201,8.568,18.525,3.929,1.123,0.425,8.556,6.209,2.773,0.898,0.313
943,14.103,1.309,6.676,11.937,1.416,9.274,2.092,0.775,1.156,5.745,0.469,5.277,0.369,0.498,0.217,8.637,20.224,3.753,1.116,0.398,9.562,7.526,3.016,0.993,0.298
944,17.384,1.41,7.98,15.856,1.538,11.908,1.886,0.764,1.3,5.577,0.463,5.136,0.377,0.425,0.228,9.111,21.841,3.25,1.089,0.368,10.048,8.542,3.01,1.029,0.281
945,20.109,1.436,8.807,19.503,1.556,13.498,1.609,0.712,1.302,4.754,0.43,4.426,0.361,0.405,0.229,9.718,22.831,2.599,1.09,0.337,9.805,8.977,2.746,1.015,0.265
946,21.186,1.383,8.933,21.541,1.454,13.645,1.382,0.643,1.202,3.518,0.379,3.336,0.328,0.529,0.219,10.007,22.653,2.036,1.151,0.304,8.787,8.705,2.303,0.974,0.253
947,20.099,1.27,8.402,21.129,1.26,12.324,1.276,0.595,1.042,2.246,0.33,2.184,0.293,0.85,0.206,9.805,21.133,1.741,1.272,0.275,7.334,7.828,1.85,0.943,0.256
948,17.085,1.144,7.426,18.292,1.048,9.987,1.291,0.602,0.905,1.265,0.299,1.293,0.273,1.33,0.2,9.231,18.631,1.712,1.424,0.254,5.738,6.591,1.575,0.963,0.285
949,13.024,1.052,6.388,13.984,0.894,7.456,1.355,0.674,0.84,0.739,0.298,0.878,0.276,1.841,0.207,8.605,15.943,1.831,1.585,0.245,4.403,5.341,1.595,1.047,0.346
950,9.048,1.018,5.619,9.612,0.836,5.508,1.394,0.79,0.879,0.595,0.331,0.936,0.305,2.219,0.226,8.16,13.78,1.951,1.764,0.249,3.643,4.545,1.876,1.17,0.432
951,6.045,1.036,5.235,6.312,0.872,4.463,1.373,0.906,1.026,0.637,0.39,1.3,0.353,2.338,0.251,7.988,12.484,2.008,1.984,0.261,3.585,4.542,2.303,1.282,0.521
952,4.34,1.083,5.077,4.526,0.972,4.203,1.331,0.976,1.282,0.7,0.463,1.769,0.409,2.169,0.272,7.901,11.929,2.028,2.242,0.277,4.1,5.356,2.757,1.33,0.588
953,3.733,1.128,5.05,4.045,1.105,4.531,1.344,0.971,1.639,0.743,0.532,2.193,0.463,1.787,0.283,7.771,11.69,2.044,2.5,0.294,4.912,6.668,3.15,1.285,0.617
954,3.781,1.139,5.158,4.401,1.232,5.25,1.463,0.89,2.06,0.793,0.58,2.505,0.503,1.323,0.284,7.641,11.369,2.057,2.682,0.312,5.701,7.999,3.443,1.155,0.601
955,4.17,1.109,5.569,5.236,1.325,6.338,1.703,0.756,2.453,0.86,0.597,2.68,0.522,0.898,0.279,7.659,11.013,2.1,2.705,0.326,6.219,8.911,3.666,0.984,0.551
956,4.865,1.08,6.343,6.5,1.381,7.662,2.015,0.607,2.694,0.97,0.584,2.753,0.518,0.592,0.276,7.961,11.103,2.269,2.532,0.332,6.305,9.207,3.857,0.858,0.491
957,5.98,1.11,7.3,8.369,1.42,8.896,2.316,0.478,2.694,1.175,0.552,2.839,0.496,0.412,0.283,8.549,12.062,2.644,2.194,0.327,5.901,8.971,4.074,0.86,0.446
958,7.58,1.227,8.071,11.015,1.463,9.697,2.532,0.394,2.448,1.477,0.515,3.0,0.46,0.315,0.3,9.354,13.835,3.248,1.787,0.314,5.158,8.549,4.362,1.023,0.429
959,9.57,1.402,8.307,14.351,1.51,9.876,2.624,0.354,2.045,1.806,0.482,3.186,0.415,0.251,0.323,10.2,15.835,4.003,1.421,0.301,4.352,8.322,4.67,1.309,0.433
960,11.657,1.568,7.848,17.855,1.538,9.377,2.593,0.344,1.635,2.068,0.458,3.29,0.367,0.201,0.342,10.925,17.174,4.707,1.19,0.297,3.73,8.479,4.879,1.625,0.441
961,13.376,1.646,6.766,20.667,1.517,8.336,2.459,0.347,1.349,2.214,0.44,3.229,0.321,0.168,0.35,11.443,17.139,5.142,1.141,0.306,3.448,8.902,4.843,1.866,0.437
962,14.23,1.593,5.342,21.941,1.431,7.011,2.248,0.355,1.232,2.231,0.422,3.003,0.284,0.167,0.343,11.841,15.605,5.108,1.253,0.324,3.559,9.264,4.509,1.956,0.415
963,13.933,1.42,3.998,21.274,1.29,5.798,2.009,0.37,1.251,2.171,0.402,2.704,0.26,0.213,0.327,12.111,13.097,4.625,1.457,0.343,3.924,9.336,3.96,1.887,0.38
964,12.538,1.184,3.146,18.866,1.135,5.037,1.829,0.398,1.343,2.117,0.376,2.493,0.25,0.313,0.309,12.108,10.488,3.929,1.673,0.355,4.382,9.142,3.359,1.71,0.346
965,10.425,0.959,2.968,15.412,1.014,4.889,1.799,0.445,1.465,2.18,0.35,2.555,0.252,0.475,0.297,11.69,8.568,3.267,1.833,0.359,4.769,8.904,2.979,1.51,0.329
966,8.133,0.808,3.317,11.767,0.968,5.094,1.956,0.515,1.623,2.436,0.328,2.984,0.259,0.699,0.296,10.715,7.757,2.868,1.897,0.356,4.976,8.796,2.998,1.358,0.333
967,6.1,0.753,3.805,8.6,0.998,5.238,2.275,0.605,1.836,2.822,0.315,3.678,0.264,0.957,0.302,9.218,7.979,2.764,1.861,0.35,4.921,8.871,3.406,1.275,0.354
968,4.549,0.773,4.084,6.248,1.062,5.062,2.663,0.709,2.115,3.167,0.309,4.365,0.26,1.197,0.309,7.49,8.867,2.869,1.756,0.343,4.58,9.037,3.954,1.234,0.377
969,3.533,0.818,4.105,4.747,1.092,4.67,2.976,0.812,2.437,3.292,0.307,4.77,0.246,1.352,0.312,6.035,9.988,3.031,1.628,0.33,4.041,9.186,4.328,1.182,0.39
970,2.964,0.849,4.02,3.879,1.045,4.262,3.082,0.897,2.723,3.098,0.307,4.728,0.226,1.373,0.309,5.104,10.969,3.1,1.51,0.309,3.473,9.193,4.322,1.083,0.385
971,2.706,0.852,4.006,3.433,0.923,4.103,2.932,0.945,2.867,2.609,0.307,4.221,0.209,1.255,0.301,4.725,11.487,3.031,1.404,0.282,3.007,8.933,3.864,0.933,0.361
972,2.644,0.831,4.214,3.321,0.76,4.353,2.584,0.942,2.78,1.973,0.309,3.407,0.201,1.039,0.291,4.605,11.301,2.836,1.286,0.257,2.665,8.394,3.088,0.764,0.322
973,2.74,0.791,4.653,3.565,0.604,5.003,2.163,0.886,2.454,1.354,0.315,2.512,0.207,0.781,0.282,4.482,10.403,2.531,1.14,0.247,2.513,7.666,2.26,0.628,0.278
974,3.009,0.749,5.195,4.201,0.5,5.934,1.841,0.788,1.972,0.936,0.325,1.821,0.223,0.547,0.273,4.309,9.113,2.191,0.984,0.258,2.652,6.948,1.7,0.585,0.243
975,3.431,0.74,5.666,5.155,0.483,7.051,1.752,0.668,1.507,0.848,0.338,1.552,0.241,0.382,0.262,4.32,7.984,1.92,0.87,0.292,3.305,6.408,1.653,0.682,0.226
976,4.038,0.794,5.907,6.403,0.559,8.256,1.924,0.551,1.175,1.094,0.353,1.745,0.256,0.313,0.245,4.689,7.464,1.813,0.85,0.34,4.611,6.147,2.153,0.916,0.231
977,4.963,0.921,5.848,8.02,0.704,9.393,2.265,0.455,1.044,1.582,0.372,2.288,0.268,0.339,0.224,5.447,7.657,1.89,0.937,0.394,6.444,6.212,3.006,1.23,0.258
978,6.446,1.094,5.599,10.189,0.87,10.299,2.613,0.391,1.073,2.137,0.397,2.958,0.279,0.426,0.202,6.357,8.257,2.057,1.103,0.445,8.343,6.546,3.874,1.526,0.297
979,8.585,1.263,5.363,12.895,1.006,10.885,2.822,0.355,1.177,2.595,0.428,3.532,0.297,0.54,0.188,7.128,8.848,2.199,1.316,0.483,9.721,6.906,4.434,1.71,0.338
980,11.129,1.371,5.367,15.705,1.074,11.065,2.81,0.338,1.251,2.834,0.461,3.847,0.325,0.639,0.187,7.521,9.076,2.228,1.542,0.505,10.095,7.033,4.51,1.723,0.369
981,13.5,1.377,5.696,17.981,1.058,10.828,2.567,0.327,1.236,2.831,0.487,3.877,0.36,0.682,0.2,7.484,8.843,2.114,1.75,0.51,9.295,6.79,4.097,1.563,0.385
982,14.986,1.279,6.402,19.074,0.969,10.314,2.151,0.321,1.139,2.648,0.499,3.671,0.4,0.654,0.225,7.078,8.254,1.909,1.91,0.502,7.569,6.198,3.353,1.286,0.388
983,15.194,1.113,7.406,18.764,0.85,9.83,1.684,0.318,1.008,2.41,0.497,3.34,0.437,0.576,0.254,6.445,7.494,1.667,1.989,0.487,5.575,5.439,2.543,0.985,0.386
984,14.269,0.98,8.766,17.391,0.805,9.781,1.283,0.324,0.895,2.314,0.492,3.054,0.469,0.497,0.282,5.819,6.865,1.502,1.981,0.473,4.014,4.91,2.039,0.8,0.385
985,12.887,0.99,10.424,15.738,0.952,10.414,1.013,0.341,0.819,2.524,0.502,2.962,0.497,0.466,0.308,5.48,6.714,1.494,1.903,0.464,3.328,5.077,2.148,0.846,0.39
986,11.834,1.19,12.22,14.58,1.336,11.627,0.882,0.369,0.766,3.088,0.533,3.113,0.521,0.5,0.331,5.577,7.25,1.639,1.783,0.461,3.569,6.136,2.904,1.156,0.399
987,11.555,1.525,13.867,14.256,1.882,12.958,0.844,0.402,0.719,3.9,0.577,3.455,0.536,0.579,0.354,6.174,8.596,1.823,1.648,0.456,4.347,7.9,4.046,1.651,0.405
988,11.972,1.873,14.87,14.543,2.421,13.741,0.826,0.427,0.669,4.748,0.611,3.867,0.534,0.658,0.372,7.218,10.74,1.955,1.518,0.438,5.14,9.819,5.178,2.157,0.401
989,12.646,2.098,14.889,14.971,2.765,13.546,0.781,0.432,0.637,5.379,0.609,4.193,0.509,0.7,0.383,8.575,13.509,2.026,1.399,0.4,5.649,11.142,5.899,2.492,0.386
990,13.227,2.111,13.759,15.248,2.781,12.334,0.721,0.413,0.663,5.596,0.56,4.296,0.458,0.7,0.384,9.958,16.441,2.081,1.282,0.345,5.815,11.308,5.945,2.536,0.358
991,13.717,1.9,11.644,15.397,2.464,10.262,0.684,0.377,0.779,5.353,0.474,4.126,0.389,0.682,0.376,10.885,18.931,2.172,1.149,0.284,5.727,10.284,5.305,2.268,0.324
992,14.283,1.546,8.989,15.563,1.933,7.79,0.699,0.335,0.976,4.774,0.375,3.738,0.319,0.684,0.363,10.847,20.493,2.335,0.991,0.232,5.539,8.46,4.198,1.779,0.296
993,14.958,1.185,6.363,15.772,1.383,5.468,0.773,0.3,1.209,4.113,0.294,3.294,0.263,0.735,0.351,9.677,21.03,2.597,0.829,0.201,5.366,6.43,3.0,1.248,0.284
994,15.531,0.936,4.21,15.859,0.987,3.743,0.881,0.282,1.414,3.563,0.251,2.939,0.233,0.843,0.344,7.817,20.919,2.929,0.721,0.195,5.215,4.722,2.09,0.868,0.295
995,15.631,0.855,2.835,15.639,0.828,2.885,0.99,0.29,1.536,3.203,0.249,2.757,0.236,0.989,0.343,5.927,20.591,3.203,0.725,0.212,5.001,3.588,1.703,0.773,0.324
996,15.055,0.914,2.357,15.196,0.872,3.081,1.069,0.329,1.561,3.002,0.278,2.741,0.263,1.134,0.344,4.526,20.185,3.297,0.856,0.248,4.79,2.977,1.837,0.979,0.36
997,13.939,1.031,2.609,14.824,1.011,4.162,1.1,0.39,1.521,2.825,0.315,2.763,0.3,1.236,0.342,3.934,19.618,3.155,1.069,0.293,4.661,2.646,2.255,1.375,0.387
998,12.592,1.127,3.294,14.717,1.132,5.753,1.095,0.454,1.461,2.538,0.344,2.687,0.33,1.271,0.331,4.11,18.687,2.804,1.279,0.34,4.717,2.345,2.668,1.789,0.394
999,11.361,1.152,4.19,14.833,1.167,7.407,1.077,0.504,1.426,2.108,0.356,2.449,0.344,1.229,0.308,4.853,17.24,2.345,1.407,0.383,4.951,2.025,2.853,2.055,0.381
1000,10.406,1.106,5.007,14.837,1.111,8.604,1.057,0.524,1.426,1.598,0.35,2.075,0.34,1.128,0.276,5.803,15.257,1.893,1.42,0.421,5.298,1.761,2.762,2.099,0.358
1001,9.673,1.066,5.584,14.282,1.06,9.026,1.03,0.514,1.494,1.202,0.343,1.717,0.329,0.998,0.243,6.729,12.9,1.677,1.388,0.462,5.724,1.691,2.612,1.988,0.349
1002,9.087,1.131,5.896,13.006,1.143,8.637,1.005,0.485,1.702,1.123,0.356,1.57,0.33,0.878,0.217,7.6,10.583,1.9,1.431,0.521,6.216,1.999,2.747,1.87,0.375
1003,8.651,1.358,5.95,11.29,1.449,7.621,1.019,0.46,2.139,1.458,0.409,1.772,0.359,0.791,0.205,8.403,8.783,2.653,1.645,0.607,6.785,2.834,3.403,1.909,0.448
1004,8.464,1.719,5.872,9.76,1.959,6.429,1.113,0.452,2.862,2.093,0.506,2.259,0.415,0.737,0.204,9.159,7.774,3.774,2.038,0.711,7.444,4.218,4.511,2.182,0.552
1005,8.567,2.102,5.819,8.956,2.53,5.462,1.299,0.464,3.742,2.826,0.627,2.825,0.483,0.704,0.209,9.816,7.499,4.926,2.501,0.807,8.038,5.96,5.693,2.625,0.653
1006,8.898,2.367,5.805,9.046,2.957,4.883,1.542,0.485,4.589,3.49,0.737,3.262,0.537,0.683,0.214,10.23,7.668,5.704,2.856,0.861,8.297,7.716,6.466,3.053,0.716
1007,9.274,2.413,5.799,9.76,3.073,4.682,1.753,0.499,5.112,3.946,0.801,3.409,0.556,0.676,0.213,10.292,7.969,5.833,2.947,0.852,8.151,9.079,6.457,3.251,0.719
1008,9.528,2.227,5.711,10.627,2.836,4.627,1.839,0.502,5.118,4.112,0.8,3.23,0.531,0.686,0.206,9.977,8.267,5.334,2.722,0.782,7.444,9.788,5.614,3.103,0.662
1009,9.672,1.882,5.534,11.422,2.352,4.559,1.766,0.496,4.58,3.98,0.739,2.83,0.472,0.707,0.195,9.492,8.626,4.382,2.261,0.676,6.364,9.839,4.261,2.652,0.564
1010,9.947,1.486,5.214,12.326,1.796,4.364,1.555,0.489,3.674,3.608,0.648,2.355,0.403,0.722,0.184,9.104,9.369,3.226,1.723,0.567,5.12,9.48,2.845,2.032,0.455
1011,10.59,1.142,4.961,13.599,1.334,4.351,1.271,0.485,2.716,3.111,0.56,1.931,0.343,0.72,0.175,9.297,11.004,2.145,1.275,0.482,4.246,9.065,1.726,1.418,0.363
1012,11.637,0.917,4.815,15.323,1.06,4.739,0.993,0.483,1.963,2.668,0.499,1.639,0.309,0.721,0.168,10.337,14.054,1.406,1.032,0.433,4.054,8.886,1.127,0.978,0.304
1013,12.861,0.835,4.742,17.254,0.977,5.632,0.789,0.476,1.541,2.419,0.472,1.496,0.308,0.757,0.161,12.118,18.585,1.13,1.02,0.411,4.565,9.049,1.048,0.809,0.282
1014,13.979,0.882,4.696,19.036,1.02,6.996,0.707,0.461,1.409,2.401,0.468,1.46,0.336,0.841,0.158,14.101,23.981,1.289,1.187,0.398,5.661,9.499,1.316,0.916,0.291
1015,14.796,1.023,4.67,20.417,1.108,8.642,0.759,0.442,1.448,2.574,0.468,1.508,0.382,0.958,0.16,15.554,29.008,1.761,1.436,0.381,7.072,10.103,1.739,1.213,0.316
1016,15.183,1.213,4.557,21.246,1.187,10.086,0.909,0.425,1.533,2.831,0.46,1.623,0.434,1.06,0.172,15.802,32.269,2.407,1.667,0.36,8.403,10.676,2.177,1.563,0.346
1017,15.071,1.39,4.278,21.455,1.22,10.807,1.103,0.417,1.539,2.98,0.442,1.737,0.478,1.1,0.192,14.659,32.985,3.031,1.78,0.339,9.219,11.061,2.473,1.821,0.365
1018,14.406,1.489,3.822,20.943,1.188,10.46,1.29,0.413,1.426,2.883,0.416,1.792,0.501,1.062,0.217,12.321,31.253,3.458,1.717,0.322,9.225,11.122,2.517,1.896,0.364
1019,13.131,1.467,3.252,19.555,1.092,9.081,1.426,0.403,1.223,2.512,0.388,1.745,0.5,0.97,0.238,9.467,27.889,3.584,1.492,0.311,8.476,10.745,2.267,1.785,0.341
1020,11.356,1.339,2.71,17.314,0.957,7.093,1.488,0.381,0.951,2.007,0.366,1.65,0.488,0.877,0.251,6.957,23.975,3.404,1.187,0.307,7.245,9.971,1.818,1.568,0.308
1021,9.408,1.175,2.331,14.558,0.833,5.126,1.477,0.351,0.726,1.58,0.358,1.659,0.494,0.833,0.256,5.526,20.395,3.046,0.919,0.315,6.006,8.969,1.38,1.38,0.286
1022,7.683,1.065,2.171,11.851,0.776,3.66,1.411,0.322,0.582,1.375,0.373,1.894,0.542,0.853,0.256,5.34,17.569,2.655,0.784,0.334,5.122,7.933,1.147,1.325,0.295
1023,6.514,1.065,2.22,9.792,0.818,2.852,1.308,0.307,0.539,1.422,0.414,2.351,0.638,0.911,0.259,5.993,15.402,2.338,0.802,0.361,4.586,6.979,1.2,1.418,0.34
1024,6.059,1.165,2.382,8.812,0.94,2.613,1.187,0.31,0.569,1.627,0.473,2.873,0.756,0.964,0.269,6.779,13.549,2.069,0.92,0.384,4.351,6.113,1.469,1.58,0.411
1025,6.311,1.291,2.536,9.042,1.079,2.67,1.059,0.326,0.63,1.843,0.531,3.262,0.856,0.975,0.285,7.186,11.908,1.796,1.044,0.395,4.243,5.256,1.781,1.69,0.482
1026,7.178,1.349,2.638,10.329,1.165,2.883,0.932,0.342,0.682,1.944,0.566,3.346,0.897,0.937,0.303,7.119,10.823,1.523,1.1,0.392,4.166,4.337,1.945,1.658,0.53
1027,8.676,1.297,2.699,12.556,1.168,3.171,0.825,0.346,0.689,1.909,0.561,3.082,0.864,0.87,0.316,6.741,10.594,1.304,1.059,0.384,4.088,3.498,1.881,1.479,0.541
1028,10.878,1.167,2.755,15.615,1.114,3.503,0.753,0.338,0.656,1.775,0.519,2.561,0.77,0.797,0.32,6.361,11.33,1.194,0.943,0.386,4.033,3.001,1.63,1.226,0.519
1029,13.628,1.035,2.817,19.191,1.06,3.764,0.71,0.326,0.599,1.616,0.457,1.931,0.649,0.731,0.313,6.21,12.908,1.254,0.806,0.413,4.033,3.049,1.303,1.011,0.486
1030,16.396,0.978,2.895,22.669,1.06,3.864,0.676,0.328,0.56,1.501,0.4,1.353,0.539,0.679,0.298,6.378,14.962,1.501,0.712,0.471,4.182,3.674,1.019,0.91,0.462
1031,18.372,1.016,2.979,25.123,1.126,3.738,0.644,0.36,0.556,1.432,0.366,0.94,0.466,0.639,0.284,6.75,16.927,1.873,0.696,0.551,4.56,4.721,0.842,0.928,0.462
1032,18.782,1.112,2.989,25.635,1.225,3.365,0.618,0.427,0.596,1.354,0.358,0.697,0.434,0.603,0.276,7.164,18.284,2.262,0.75,0.629,5.12,5.861,0.774,1.002,0.482
1033,17.279,1.184,2.947,23.769,1.292,2.851,0.6,0.524,0.676,1.223,0.366,0.575,0.429,0.565,0.274,7.402,18.71,2.575,0.829,0.68,5.764,6.718,0.794,1.04,0.508
1034,14.187,1.164,2.83,19.87,1.272,2.345,0.612,0.637,0.799,1.042,0.376,0.525,0.429,0.532,0.277,7.353,18.114,2.762,0.883,0.682,6.331,7.035,0.879,0.977,0.52
1035,10.358,1.043,2.705,14.997,1.158,1.981,0.686,0.746,0.97,0.881,0.379,0.535,0.421,0.511,0.28,7.125,16.764,2.836,0.891,0.631,6.59,6.785,1.02,0.822,0.506
1036,6.829,0.863,2.613,10.498,0.987,1.839,0.843,0.827,1.164,0.819,0.378,0.613,0.406,0.5,0.279,6.957,15.324,2.856,0.858,0.542,6.493,6.154,1.215,0.635,0.468
